"AnimalID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
14767,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14768,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14774,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14775,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14777,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,1,4
14779,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4
14782,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14783,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4
14784,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14785,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4
14789,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14790,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,4
14791,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,4,4,4
14792,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,2,3,3,1
14793,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14795,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,1,3,3,4
14796,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,4
14798,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14800,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14803,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14806,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14807,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1,4,4,1
14808,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1,4,4,4
15163,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4,4
15165,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4
15166,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4
15167,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4
15169,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15170,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15171,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4
15176,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,1,1
15177,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4,4
15178,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15179,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4
15182,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,3,4
15184,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15186,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15187,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15188,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15189,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15194,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4
15197,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15202,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,1,4
15205,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15206,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15208,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15210,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4
15211,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15212,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,2,1
15213,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,1
15217,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15218,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15221,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15223,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15225,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15226,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15227,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4,4,4
15229,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15230,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15231,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4
15232,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1
15235,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15237,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15238,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15239,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15240,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15241,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15243,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15244,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15245,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,3,1
15246,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15250,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15252,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4
15254,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15255,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15256,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15260,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,4,4,4
15262,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15264,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4
15266,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15326,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15329,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1
15331,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,4
15335,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15336,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15338,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4
15342,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4
15343,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4
15344,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15346,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15347,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4
15352,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1
15358,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15360,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2
15362,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15366,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,2,1
15368,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15370,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,1,4
15373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4
15375,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,1
15376,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,1
15377,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15379,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
15380,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,4,4
15386,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,1
15387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,1
15389,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,4
15390,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15392,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15393,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,1
15403,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,1
15404,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15405,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1
15408,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15409,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4
15411,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
15414,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,1
15420,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1
15421,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4
15423,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4
15424,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1
15425,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,1
15427,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15432,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
15440,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4
15442,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
15443,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4
15444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15446,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15447,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
15449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15450,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
15452,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,1
15453,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4
15455,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1
15457,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,4,2
15458,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,4,4
15459,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15461,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15465,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15466,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4
15468,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15470,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15473,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15475,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,4
15482,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,4,4
15483,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15485,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15486,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,4
15491,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4
15497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4
15499,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1
15500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15501,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15503,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,1
15504,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15506,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4
15512,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
15514,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
15676,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,1,4
15683,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4
15689,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15690,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15691,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4
15692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15693,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15694,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4
15702,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,4
15706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4
15708,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15709,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15712,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1
15713,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15717,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15719,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,4
15721,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,4
15722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15725,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15727,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4
15728,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4
15729,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15730,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15732,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15733,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4
15734,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15736,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4
15744,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15745,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15746,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15748,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15750,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15753,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15754,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15755,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15756,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15758,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4
15760,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
15765,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15766,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4
15772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
15774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4
15883,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15884,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15888,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15892,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15893,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15897,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15899,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15900,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15902,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15903,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15905,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15906,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15907,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15908,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15909,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15910,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15913,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15914,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15915,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15916,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15917,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15918,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15919,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15920,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15922,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15923,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15924,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15925,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15928,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15929,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15934,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15935,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15940,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15941,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15944,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15947,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15948,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15949,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15952,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15953,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15955,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15956,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15957,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15959,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15960,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15962,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15969,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15970,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15971,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
15973,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15977,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15978,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
15980,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15984,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
15992,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1
15993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15995,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
15997,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15998,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
15999,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
16001,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
16007,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16011,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16015,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16018,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
16025,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16026,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
16027,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16028,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16030,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
16031,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16032,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16033,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
16034,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
16035,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
16036,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1
16037,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16039,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16042,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1
16043,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16053,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16060,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
16062,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
16063,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
16064,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
16066,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
