"Site","Year","Complex","RCA","LAT","LON","CH","Region","Rookery","Obs","Reg_no","Pup","Bull","SAM","Female","Juv","NP_tot","NP_sum","diff"
"TIGALDA/ROCKS NE",2011,"TIGALDA/ROCKS NE",7,54.16,-164.983,1,"E ALEU",0,1,9,0,7,3,76,49,135,135,0
"TIGALDA/ROCKS NE",2011,"TIGALDA/ROCKS NE",7,54.16,-164.983,1,"E ALEU",0,2,9,0,5,7,34,89,135,135,0
"TIGALDA/ROCKS NE",2014,"TIGALDA/ROCKS NE",7,54.16,-164.983,1,"E ALEU",0,1,9,0,6,9,35,62,112,112,0
"TIGALDA/ROCKS NE",2014,"TIGALDA/ROCKS NE",7,54.16,-164.983,1,"E ALEU",0,2,9,0,10,11,38,56,116,115,1
"TIGALDA/ROCKS NE",2016,"TIGALDA/ROCKS NE",7,54.16,-164.983,1,"E ALEU",0,1,9,0,9,13,30,72,124,124,0
"TIGALDA/ROCKS NE",2016,"TIGALDA/ROCKS NE",7,54.16,-164.983,1,"E ALEU",0,2,9,0,5,19,38,62,124,124,0
"TIGALDA/SOUTH SIDE",2008,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,1,9,0,1,10,15,65,91,91,0
"TIGALDA/SOUTH SIDE",2008,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,2,9,0,4,1,19,66,90,90,0
"TIGALDA/SOUTH SIDE",2011,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,1,9,0,4,13,14,31,62,62,0
"TIGALDA/SOUTH SIDE",2011,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,2,9,0,3,5,4,48,60,60,0
"TIGALDA/SOUTH SIDE",2014,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,1,9,1,8,4,35,46,93,93,0
"TIGALDA/SOUTH SIDE",2014,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,2,9,1,6,4,34,49,93,93,0
"TIGALDA/SOUTH SIDE",2016,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,1,9,0,1,9,5,35,50,50,0
"TIGALDA/SOUTH SIDE",2016,"TIGALDA/SOUTH SIDE",7,54.063,-165.09,0,"E ALEU",0,2,9,0,5,2,25,17,49,49,0
"TIMBERED",2008,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,1,5,0,10,20,87,173,290,290,0
"TIMBERED",2008,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,2,5,0,15,11,114,146,286,286,0
"TIMBERED",2010,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,1,5,4,31,101,83,229,444,444,0
"TIMBERED",2010,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,2,5,3,19,23,137,266,445,445,0
"TIMBERED",2013,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,1,5,3,4,30,37,343,416,414,2
"TIMBERED",2013,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,2,5,5,8,62,97,255,424,422,2
"TIMBERED",2015,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,1,5,5,1,48,32,434,515,515,0
"TIMBERED",2015,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,2,5,5,17,32,98,366,513,513,0
"TIMBERED",2017,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,1,5,9,21,53,99,340,513,513,0
"TIMBERED",2017,"TIMBERED",11,55.697,-133.795,1,"SE AK",0,2,5,9,16,30,116,357,519,519,0
"TWOHEADED",2008,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,23,20,31,75,83,209,209,0
"TWOHEADED",2008,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,26,21,14,92,71,198,198,0
"TWOHEADED",2009,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,14,17,47,61,127,252,252,0
"TWOHEADED",2009,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,13,36,24,72,118,250,250,0
"TWOHEADED",2010,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,35,32,23,88,96,241,239,2
"TWOHEADED",2010,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,33,17,34,102,93,248,246,2
"TWOHEADED",2011,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,53,43,32,120,159,354,354,0
"TWOHEADED",2011,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,52,62,7,206,77,352,352,0
"TWOHEADED",2013,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,48,32,27,132,231,424,422,2
"TWOHEADED",2013,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,49,30,33,99,254,418,416,2
"TWOHEADED",2015,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,45,23,64,67,386,540,540,0
"TWOHEADED",2015,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,45,33,40,98,368,539,539,0
"TWOHEADED",2017,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,1,7,55,40,49,125,344,558,558,0
"TWOHEADED",2017,"TWOHEADED",9,56.9033,-153.5544,1,"C GULF",1,2,7,54,48,29,157,331,565,565,0
"UGAIUSHAK",2015,"UGAIUSHAK",8,56.754,-156.854,0,"C GULF",0,1,7,0,1,4,0,0,5,5,0
"UGAIUSHAK",2015,"UGAIUSHAK",8,56.754,-156.854,0,"C GULF",0,2,7,0,3,2,0,0,5,5,0
"UGAMAK/NORTH",2009,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,1,9,506,89,173,568,160,990,990,0
"UGAMAK/NORTH",2009,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,2,9,517,74,284,520,104,982,982,0
"UGAMAK/NORTH",2011,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,1,9,482,84,47,453,41,625,625,0
"UGAMAK/NORTH",2011,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,2,9,486,74,37,406,97,614,614,0
"UGAMAK/NORTH",2014,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,1,9,398,102,59,368,31,573,560,13
"UGAMAK/NORTH",2014,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,2,9,407,121,62,343,48,586,574,12
"UGAMAK/NORTH",2016,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,1,9,505,96,69,279,32,476,476,0
"UGAMAK/NORTH",2016,"UGAMAK",7,54.226,-164.776,1,"E ALEU",1,2,9,513,124,42,281,34,481,481,0
"UGAMAK/ROUND",2008,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,1,9,101,28,9,98,7,142,142,0
"UGAMAK/ROUND",2008,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,2,9,99,33,3,104,4,144,144,0
"UGAMAK/ROUND",2009,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,1,9,73,19,23,87,74,203,203,0
"UGAMAK/ROUND",2009,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,2,9,69,14,30,132,28,204,204,0
"UGAMAK/ROUND",2011,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,1,9,157,35,3,142,12,192,192,0
"UGAMAK/ROUND",2011,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,2,9,151,36,3,136,18,193,193,0
"UGAMAK/ROUND",2014,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,1,9,159,52,11,165,15,243,243,0
"UGAMAK/ROUND",2014,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,2,9,162,56,7,160,17,244,240,4
"UGAMAK/ROUND",2016,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,1,9,134,32,17,112,34,195,195,0
"UGAMAK/ROUND",2016,"UGAMAK",7,54.201,-164.778,1,"E ALEU",1,2,9,141,44,6,123,21,194,194,0
"UGAMAK/UGAMAK BAY",2009,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,1,9,331,56,111,356,135,658,658,0
"UGAMAK/UGAMAK BAY",2009,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,2,9,322,44,163,375,63,645,645,0
"UGAMAK/UGAMAK BAY",2011,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,1,9,330,55,11,272,48,386,386,0
"UGAMAK/UGAMAK BAY",2011,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,2,9,332,65,6,283,33,387,387,0
"UGAMAK/UGAMAK BAY",2014,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,1,9,242,70,28,253,42,393,393,0
"UGAMAK/UGAMAK BAY",2014,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,2,9,241,73,43,238,37,399,391,8
"UGAMAK/UGAMAK BAY",2016,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,1,9,216,45,21,167,44,288,277,11
"UGAMAK/UGAMAK BAY",2016,"UGAMAK",7,54.209,-164.774,1,"E ALEU",1,2,9,224,98,32,374,42,568,546,22
"UGIDAK",2008,"UGIDAK",3,51.583,-178.509,1,"C ALEU",0,1,10,0,0,2,5,8,15,15,0
"UGIDAK",2008,"UGIDAK",3,51.583,-178.509,1,"C ALEU",0,2,10,0,0,10,0,5,15,15,0
"UGIDAK",2014,"UGIDAK",3,51.583,-178.509,1,"C ALEU",0,1,10,0,0,4,0,0,4,4,0
"UGIDAK",2014,"UGIDAK",3,51.583,-178.509,1,"C ALEU",0,2,10,0,0,2,0,2,4,4,0
"ULAK/HASGOX POINT",2008,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,1,10,235,51,35,369,78,533,533,0
"ULAK/HASGOX POINT",2008,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,2,10,235,66,23,376,62,527,527,0
"ULAK/HASGOX POINT",2009,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,1,10,273,62,42,344,61,509,509,0
"ULAK/HASGOX POINT",2009,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,2,10,271,66,51,328,67,512,512,0
"ULAK/HASGOX POINT",2010,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,1,10,270,86,26,320,28,469,460,9
"ULAK/HASGOX POINT",2010,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,2,10,258,70,47,294,52,472,463,9
"ULAK/HASGOX POINT",2014,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,1,10,349,155,58,476,126,826,815,11
"ULAK/HASGOX POINT",2014,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,2,10,352,139,70,444,161,815,814,1
"ULAK/HASGOX POINT",2017,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,1,10,146,79,23,218,54,374,374,0
"ULAK/HASGOX POINT",2017,"ULAK/HASGOX POINT",3,51.308,-178.991,1,"C ALEU",1,2,10,153,95,24,220,46,385,385,0
"ULIAGA",2008,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,1,10,1,1,7,4,53,65,65,0
"ULIAGA",2008,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,2,10,2,7,5,16,36,64,64,0
"ULIAGA",2010,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,1,10,8,10,31,47,117,216,205,11
"ULIAGA",2010,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,2,10,7,10,19,74,112,215,215,0
"ULIAGA",2011,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,1,10,0,10,18,37,117,182,182,0
"ULIAGA",2011,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,2,10,0,6,7,26,142,181,181,0
"ULIAGA",2014,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,1,10,1,10,9,28,114,165,161,4
"ULIAGA",2014,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,2,10,1,10,7,43,102,164,162,2
"ULIAGA",2016,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,1,10,0,6,18,3,148,177,175,2
"ULIAGA",2016,"ULIAGA",6,53.0578,-169.7949,1,"C ALEU",0,2,10,0,9,18,41,110,180,178,2
"UMNAK/CAPE ASLIK",2008,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,1,9,0,3,1,8,51,63,63,0
"UMNAK/CAPE ASLIK",2008,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,2,9,0,4,0,20,38,62,62,0
"UMNAK/CAPE ASLIK",2010,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,1,9,0,2,5,34,33,78,74,4
"UMNAK/CAPE ASLIK",2010,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,2,9,0,3,2,24,45,78,74,4
"UMNAK/CAPE ASLIK",2011,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,1,9,0,2,1,2,15,20,20,0
"UMNAK/CAPE ASLIK",2011,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,2,9,0,1,2,0,18,21,21,0
"UMNAK/CAPE ASLIK",2014,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,1,9,2,3,7,15,156,181,181,0
"UMNAK/CAPE ASLIK",2014,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,2,9,2,6,4,29,142,181,181,0
"UMNAK/CAPE ASLIK",2016,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,1,9,3,5,3,11,120,139,139,0
"UMNAK/CAPE ASLIK",2016,"UMNAK/CAPE ASLIK",6,53.417,-168.408,1,"E ALEU",0,2,9,3,8,3,43,83,137,137,0
"UNALASKA/BISHOP POINT",2008,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,1,9,1,8,7,81,109,205,205,0
"UNALASKA/BISHOP POINT",2008,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,2,9,4,15,15,65,106,201,201,0
"UNALASKA/BISHOP POINT",2009,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,1,9,0,12,58,27,105,202,202,0
"UNALASKA/BISHOP POINT",2009,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,2,9,0,23,11,95,57,186,186,0
"UNALASKA/BISHOP POINT",2010,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,1,9,2,19,17,98,109,243,243,0
"UNALASKA/BISHOP POINT",2010,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,2,9,1,10,26,73,128,237,237,0
"UNALASKA/BISHOP POINT",2011,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,1,9,1,14,8,59,133,214,214,0
"UNALASKA/BISHOP POINT",2011,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,2,9,1,11,19,36,147,213,213,0
"UNALASKA/BISHOP POINT",2014,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,1,9,3,10,22,27,150,209,209,0
"UNALASKA/BISHOP POINT",2014,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,2,9,3,15,29,54,109,207,207,0
"UNALASKA/BISHOP POINT",2016,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,1,9,0,16,9,12,102,139,139,0
"UNALASKA/BISHOP POINT",2016,"UNALASKA/BISHOP POINT",6,53.973,-166.958,1,"E ALEU",0,2,9,0,14,13,7,106,140,140,0
"UNALASKA/CAPE IZIGAN",2008,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,1,9,13,9,20,26,132,187,187,0
"UNALASKA/CAPE IZIGAN",2008,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,2,9,17,17,25,69,75,186,186,0
"UNALASKA/CAPE IZIGAN",2009,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,1,9,28,23,64,159,211,457,457,0
"UNALASKA/CAPE IZIGAN",2009,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,2,9,30,38,61,261,94,454,454,0
"UNALASKA/CAPE IZIGAN",2010,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,1,9,41,30,43,158,201,433,432,1
"UNALASKA/CAPE IZIGAN",2010,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,2,9,41,20,39,103,270,437,432,5
"UNALASKA/CAPE IZIGAN",2011,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,1,9,34,29,56,177,184,446,446,0
"UNALASKA/CAPE IZIGAN",2011,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,2,9,34,42,38,141,226,447,447,0
"UNALASKA/CAPE IZIGAN",2014,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,1,9,42,31,24,63,79,197,197,0
"UNALASKA/CAPE IZIGAN",2014,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,2,9,41,34,16,76,71,197,197,0
"UNALASKA/CAPE IZIGAN",2016,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,1,9,50,35,5,108,145,293,293,0
"UNALASKA/CAPE IZIGAN",2016,"UNALASKA/CAPE IZIGAN",6,53.228,-167.654,1,"E ALEU",1,2,9,51,38,19,104,130,291,291,0
"UNALASKA/MAKUSHIN BAY",2008,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,1,9,0,5,0,28,84,117,117,0
"UNALASKA/MAKUSHIN BAY",2008,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,2,9,0,5,0,40,68,113,113,0
"UNALASKA/MAKUSHIN BAY",2010,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,1,9,0,4,5,9,38,56,56,0
"UNALASKA/MAKUSHIN BAY",2010,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,2,9,0,4,1,19,33,57,57,0
"UNALASKA/MAKUSHIN BAY",2014,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,1,9,0,1,3,8,35,47,47,0
"UNALASKA/MAKUSHIN BAY",2014,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,2,9,0,2,0,18,27,48,47,1
"UNALASKA/MAKUSHIN BAY",2016,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,1,9,0,0,4,27,110,141,141,0
"UNALASKA/MAKUSHIN BAY",2016,"UNALASKA/MAKUSHIN BAY",6,53.714,-167.016,0,"E ALEU",0,2,9,0,0,0,0,27,27,27,0
"UNALASKA/PRIEST ROCK",2014,"UNALASKA/PRIEST ROCK",6,54.008,-166.377,0,"E ALEU",0,1,9,0,1,5,6,90,103,102,1
"UNALASKA/PRIEST ROCK",2014,"UNALASKA/PRIEST ROCK",6,54.008,-166.377,0,"E ALEU",0,2,9,0,5,0,23,78,107,106,1
"UNALASKA/PRIEST ROCK",2016,"UNALASKA/PRIEST ROCK",6,54.008,-166.377,0,"E ALEU",0,1,9,0,5,0,0,0,7,5,2
"UNALASKA/PRIEST ROCK",2016,"UNALASKA/PRIEST ROCK",6,54.008,-166.377,0,"E ALEU",0,2,9,0,5,0,0,0,7,5,2
"UNALASKA/SPRAY CAPE",2014,"UNALASKA/SPRAY CAPE",6,53.617,-167.158,1,"E ALEU",0,1,9,1,0,5,4,68,77,77,0
"UNALASKA/SPRAY CAPE",2014,"UNALASKA/SPRAY CAPE",6,53.617,-167.158,1,"E ALEU",0,2,9,1,2,2,25,51,80,80,0
"UNALASKA/SPRAY CAPE",2016,"UNALASKA/SPRAY CAPE",6,53.617,-167.158,1,"E ALEU",0,1,9,0,0,29,3,37,69,69,0
"UNALASKA/SPRAY CAPE",2016,"UNALASKA/SPRAY CAPE",6,53.617,-167.158,1,"E ALEU",0,2,9,0,2,0,13,53,68,68,0
"UNGA/ACHEREDIN POINT",2008,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,1,8,0,8,11,34,141,194,194,0
"UNGA/ACHEREDIN POINT",2008,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,2,8,0,13,19,94,83,209,209,0
"UNGA/ACHEREDIN POINT",2011,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,1,8,0,10,7,26,60,103,103,0
"UNGA/ACHEREDIN POINT",2011,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,2,8,0,13,4,41,41,99,99,0
"UNGA/ACHEREDIN POINT",2013,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,1,8,0,4,6,5,62,78,77,1
"UNGA/ACHEREDIN POINT",2013,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,2,8,0,3,9,3,63,79,78,1
"UNGA/ACHEREDIN POINT",2014,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,1,8,0,2,22,13,68,105,105,0
"UNGA/ACHEREDIN POINT",2014,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,2,8,0,12,26,22,49,109,109,0
"UNGA/ACHEREDIN POINT",2016,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,1,8,0,6,17,13,90,126,126,0
"UNGA/ACHEREDIN POINT",2016,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,2,8,0,8,11,2,104,126,125,1
"UNGA/ACHEREDIN POINT",2017,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,1,8,0,0,19,9,114,142,142,0
"UNGA/ACHEREDIN POINT",2017,"UNGA/ACHEREDIN POINT",7,55.121,-160.818,1,"W GULF",0,2,8,0,9,6,12,122,149,149,0
"UNIMAK/CAPE LAZAREF",2016,"UNIMAK/CAPE LAZAREF",7,54.608,-163.588,0,"E ALEU",0,1,9,0,6,3,5,187,201,201,0
"UNIMAK/CAPE LAZAREF",2016,"UNIMAK/CAPE LAZAREF",7,54.608,-163.588,0,"E ALEU",0,2,9,0,8,2,5,186,201,201,0
"UNIMAK/CAPE SARICHEF",2008,"UNIMAK/CAPE SARICHEF",6,54.572,-164.947,1,"E ALEU",0,1,9,0,5,1,52,111,169,169,0
"UNIMAK/CAPE SARICHEF",2008,"UNIMAK/CAPE SARICHEF",6,54.572,-164.947,1,"E ALEU",0,2,9,0,6,7,66,86,165,165,0
"UNIMAK/CAPE SARICHEF",2014,"UNIMAK/CAPE SARICHEF",6,54.572,-164.947,1,"E ALEU",0,1,9,0,1,1,0,0,2,2,0
"UNIMAK/CAPE SARICHEF",2014,"UNIMAK/CAPE SARICHEF",6,54.572,-164.947,1,"E ALEU",0,2,9,0,0,2,0,0,2,2,0
"UNIMAK/OKSENOF POINT",2008,"UNIMAK/OKSENOF POINT",6,54.888,-164.558,1,"E ALEU",0,1,9,0,7,16,60,681,764,764,0
"UNIMAK/OKSENOF POINT",2008,"UNIMAK/OKSENOF POINT",6,54.888,-164.558,1,"E ALEU",0,2,9,0,25,13,249,473,760,760,0
"UNIMAK/OKSENOF POINT",2011,"UNIMAK/OKSENOF POINT",6,54.888,-164.558,1,"E ALEU",0,1,9,0,5,0,49,131,185,185,0
"UNIMAK/OKSENOF POINT",2011,"UNIMAK/OKSENOF POINT",6,54.888,-164.558,1,"E ALEU",0,2,9,1,19,0,41,131,191,191,0
"UNIMAK/S OF OKSENOF POINT",2014,"UNIMAK/OKSENOF POINT",6,54.869,-164.561,1,"E ALEU",0,1,9,1,4,8,140,441,597,593,4
"UNIMAK/S OF OKSENOF POINT",2014,"UNIMAK/OKSENOF POINT",6,54.869,-164.561,1,"E ALEU",0,2,9,1,11,8,108,461,592,588,4
"USHAGAT/NW",2013,"USHAGAT",9,58.967,-152.317,1,"C GULF",0,1,7,0,1,6,1,20,28,28,0
"USHAGAT/NW",2013,"USHAGAT",9,58.967,-152.317,1,"C GULF",0,2,7,0,1,8,0,20,29,29,0
"USHAGAT/NW",2015,"USHAGAT",9,58.967,-152.317,1,"C GULF",0,1,7,0,0,2,0,0,2,2,0
"USHAGAT/NW",2015,"USHAGAT",9,58.967,-152.317,1,"C GULF",0,2,7,0,0,2,0,0,2,2,0
"USHAGAT/ROCKS SOUTH",2008,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,1,7,0,3,6,0,26,35,35,0
"USHAGAT/ROCKS SOUTH",2008,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,2,7,0,3,3,4,25,35,35,0
"USHAGAT/ROCKS SOUTH",2009,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,1,7,1,0,2,0,10,12,12,0
"USHAGAT/ROCKS SOUTH",2009,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,2,7,1,2,0,9,0,11,11,0
"USHAGAT/ROCKS SOUTH",2010,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,1,7,0,3,4,0,21,28,28,0
"USHAGAT/ROCKS SOUTH",2010,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,2,7,0,3,0,14,11,28,28,0
"USHAGAT/ROCKS SOUTH",2013,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,1,7,0,0,1,0,37,38,38,0
"USHAGAT/ROCKS SOUTH",2013,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,2,7,0,2,1,29,6,38,38,0
"USHAGAT/ROCKS SOUTH",2015,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,1,7,0,2,5,28,27,62,62,0
"USHAGAT/ROCKS SOUTH",2015,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,2,7,0,2,1,36,23,62,62,0
"USHAGAT/ROCKS SOUTH",2017,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,1,7,0,2,2,18,32,57,54,3
"USHAGAT/ROCKS SOUTH",2017,"USHAGAT/ROCKS SOUTH",9,58.882,-152.318,1,"C GULF",0,2,7,0,3,0,31,19,56,53,3
"USHAGAT/SW",2008,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,1,7,35,19,10,61,6,96,96,0
"USHAGAT/SW",2008,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,2,7,20,23,16,48,7,94,94,0
"USHAGAT/SW",2009,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,1,7,69,20,9,55,3,87,87,0
"USHAGAT/SW",2009,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,2,7,70,22,5,56,3,86,86,0
"USHAGAT/SW",2010,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,1,7,38,20,9,52,3,84,84,0
"USHAGAT/SW",2010,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,2,7,38,18,10,54,2,87,84,3
"USHAGAT/SW",2011,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,1,7,84,34,42,77,13,166,166,0
"USHAGAT/SW",2011,"USHAGAT",9,58.912,-152.369,1,"C GULF",1,2,7,84,40,43,77,3,163,163,0
